CRT_sum,Estimate,NFC,NFC_Ra,NFC_Re,CRTEst_Calibration,Group,Group2,CRT_split,CRT_third,CRT_Four,Estimate_split,Calibration_split,NFC_split,CRT_POMP,Estimate_POMP,CRTNFC_Calibration,ZCRT_sum,ZEstimate,ZCalibration,ZNFC,ZNFC_Ra,ZNFC_Re,CRTxEstimate,CRT_Toplak,CRT_Thomson,ZCRT_Toplak,ZCRT_Thomson,CRT_ToplakxEstimate,Age,Sex,English,Random,StartDate,EndDate,Finished,confirmCode,CRTInst,CRT2_1,CRT2_2,CRT2_3,CRT2_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,RI_Inst,RI_1,RI_2,RI_3,RI_4,RI_5,RI_6,RI_7,RI_8,RI_9,RI_10,RI_11,RI_12,RI_13,RI_14,RI_15,RI_16,RI_17,RI_18,RI_19,RI_20,Length,Comments,CRT_ACC_1,CRT_ACC_2,CRT_ACC_3,CRT_ACC_4,CRT_ACC_5,CRT_ACC_6,CRT_ACC_7,CRT_ACC_8,RIb_1,RIb_2,RIb_3,RIb_4,RIb_5,RIb_6,RIb_7,RIb_8,RIb_9,RIb_10,RIb_11,RIb_12,RIb_13,RIb_14,RIb_15,RIb_16,RIb_17,RIb_18,RIb_19,RIb_20,P.RI_1,P.RI_3,P.RI_5,P.RI_6,P.RI_7,P.RI_10,P.RI_11,P.RI_15,P.RI_18,P.RI_20,P.RI_2,P.RI_4,P.RI_8,P.RI_9,P.RI_12,P.RI_13,P.RI_14,P.RI_16,P.RI_17,P.RI_19
3,6,38.75,37.5,40,-3,1,1,1,2,2,2,1,1,37.5,75,-1.25,-.385668682931359,.264071165343224,-.603333588105541,-1.36397962178311,-1.54770287551633,-.996922821457394,-.10184397853807,0,3,-1.24652924272641,.766766313746703,-.32917242976117,32,1,1,2,5/17/2016,5/17/2016,1,581651,1,6,30,10,1,2,8,3,27,1,4,4,3,3,3,3,4,4,4,3,4,3,2,3,2,3,3,3,2,3,10min, ,0,0,0,0,1,1,1,0,2,2,3,3,3,3,2,2,2,3,2,3,2,3,2,3,3,3,2,3,25,50,50,50,25,50,25,25,50,50,25,50,25,25,50,25,50,50,50,25
3,6,66.25,52.5,80,-3,1,1,1,2,2,2,1,1,37.5,75,-28.75,-.385668682931359,.264071165343224,-.603333588105541,.0286046552201392,-.754671670712205,.61163156202566,-.10184397853807,1,2,-.540291312636833,-.0993956332634614,-.142675356552829,29,1,1,2,5/17/2016,5/17/2016,1,548270,1,9,31,20,1,1,8,3,27,1,2,4,5,4,2,4,2,2,3,4,2,4,2,4,4,4,4,2,4,5,7 minutes, ,0,0,1,0,0,1,1,0,4,2,5,2,4,4,4,4,3,4,4,2,2,4,4,4,4,4,4,5,75,100,75,75,75,75,75,75,75,100,25,25,75,50,25,25,75,75,75,75
3,6,66.25,60,72.5,-3,1,1,1,2,2,2,1,1,37.5,75,-28.75,-.385668682931359,.264071165343224,-.603333588105541,.0286046552201392,-.358156068310142,.310027615122587,-.10184397853807,0,3,-1.24652924272641,.766766313746703,-.32917242976117,20,2,1,2,5/17/2016,5/17/2016,1,737838,1,54,30,0,2,2,8,3,27,1,2,2,4,4,2,4,1,2,2,4,2,2,1,2,4,5,4,4,4,4,3 minutes,No,0,0,0,0,1,1,1,0,4,4,4,2,4,4,5,4,4,4,4,4,1,2,4,5,4,2,4,4,75,75,75,75,100,75,75,75,25,75,75,25,75,75,75,0,25,100,75,75
3,6,46.25,40,52.5,-3,1,1,1,2,2,2,1,1,37.5,75,-8.75,-.385668682931359,.264071165343224,-.603333588105541,-.98418390987313,-1.41553100804898,-.494249576618939,-.10184397853807,0,3,-1.24652924272641,.766766313746703,-.32917242976117,19,2,1,2,5/17/2016,5/17/2016,1,486637,1,9,15,10,2,2,8,3,27,1,2,3,4,4,4,3,3,2,4,3,4,4,2,2,1,3,4,2,2,5,10 mins, ,0,0,0,0,1,1,1,0,4,3,4,2,2,3,3,4,2,3,2,2,2,2,1,3,4,4,2,5,75,75,25,50,50,50,25,0,75,100,50,25,75,25,25,25,25,50,75,25
3,6,55,65,45,-3,1,1,1,2,2,2,1,1,37.5,75,-17.5,-.385668682931359,.264071165343224,-.603333588105541,-.541088912644825,-.0938123333754343,-.795853523522012,-.10184397853807,1,2,-.540291312636833,-.0993956332634614,-.142675356552829,33,2,1,2,5/17/2016,5/17/2016,1,291888,1,4,30,0,2,1,8,3,3,1,2,3,3,3,3,2,3,3,2,2,3,2,4,4,2,3,4,4,4,4,10 minutes, ,1,0,0,0,0,1,1,0,4,3,3,3,3,2,3,3,4,2,3,4,4,4,2,3,4,2,4,4,75,50,50,25,50,25,50,25,25,75,50,50,50,75,75,75,75,50,75,75
3,6,57.5,55,60,-3,1,1,1,2,2,2,1,1,37.5,75,-20,-.385668682931359,.264071165343224,-.603333588105541,-.414490342008166,-.622499803244851,-.192645629715867,-.10184397853807,1,2,-.540291312636833,-.0993956332634614,-.142675356552829,48,1,1,2,5/17/2016,5/17/2016,1,511578,1,6,30,20,2,1,8,3,9,1,3,4,4,2,3,4,2,3,4,3,3,4,3,4,4,4,4,4,4,4,4,fun questions,0,0,1,0,0,1,1,0,3,2,4,4,3,4,4,3,2,3,3,2,3,4,4,4,4,2,4,4,50,75,50,75,75,50,50,75,25,75,25,75,50,25,25,50,75,75,75,75
3,6,70,70,70,-3,1,1,1,2,2,2,1,2,37.5,75,-32.5,-.385668682931359,.264071165343224,-.603333588105541,.218502511175127,.170531401559274,.209492966154896,-.10184397853807,3,0,.872184547542318,-1.83171952728379,.230318789863853,23,2,1,2,5/17/2016,5/17/2016,1,37848,1,4,30,20,3,1,7,1,27,1,2,2,4,2,2,4,3,2,2,4,2,4,4,4,3,4,4,2,4,4,5 minutes?, ,1,0,1,1,0,0,0,0,4,4,4,4,4,4,3,4,4,4,4,2,4,4,3,4,4,4,4,4,75,75,75,75,50,75,75,50,75,75,75,75,75,75,25,75,75,75,75,75
3,6,73.75,75,72.5,-3,1,1,1,2,2,2,1,2,37.5,75,-36.25,-.385668682931359,.264071165343224,-.603333588105541,.408400367130115,.434875136493982,.310027615122587,-.10184397853807,2,1,.165946617452742,-.965557580273626,.0438217166555119,25,1,1,2,5/17/2016,5/17/2016,1,522015,1,4,30,20,1,1,8,1,27,1,2,2,4,2,2,4,2,2,2,4,2,2,4,4,3,4,4,2,4,4,5 minutes, ,1,0,1,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,75,75,75,75,75,75,75,50,75,75,75,75,75,75,75,75,75,75,75,75
3,6,98.75,97.5,100,-3,1,1,1,2,2,2,1,2,37.5,75,-61.25,-.385668682931359,.264071165343224,-.603333588105541,1.6743860734967,1.62442194370017,1.41590875376719,-.10184397853807,1,2,-.540291312636833,-.0993956332634614,-.142675356552829,42,1,1,2,5/17/2016,5/17/2016,1,845820,1,3,29,0,2,1,8,3,27,1,1,1,5,1,1,5,1,1,1,5,1,1,4,5,5,5,5,1,5,5,About 7 minutes,None,0,1,0,0,0,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100
3,6,72.5,70,75,-3,1,1,1,2,2,2,1,2,37.5,75,-35,-.385668682931359,.264071165343224,-.603333588105541,.345101081811786,.170531401559274,.410562264090278,-.10184397853807,1,2,-.540291312636833,-.0993956332634614,-.142675356552829,55,2,1,2,5/17/2016,5/17/2016,1,351557,1,4.5,30,10,3,1,8,3,27,1,2,2,4,2,2,3,2,2,2,3,2,4,4,4,4,4,4,1,4,5,7 minutes,wish I got feedback - answers to word problems - i'm curious,0,0,0,1,0,1,1,0,4,4,4,4,4,3,4,4,4,3,4,2,4,4,4,4,4,5,4,5,75,75,75,50,75,50,75,75,100,100,75,75,75,75,25,75,75,75,75,75
3,6,90,87.5,92.5,-3,1,1,1,2,2,2,1,2,37.5,75,-52.5,-.385668682931359,.264071165343224,-.603333588105541,1.2312910762684,1.09573447383075,1.11430480686411,-.10184397853807,1,2,-.540291312636833,-.0993956332634614,-.142675356552829,37,1,1,2,5/17/2016,5/17/2016,1,897528,1,18,1,10,3,2,8,1,3,1,1,1,5,1,1,4,1,1,1,4,1,1,3,4,4,5,4,1,4,5,It seemed to be around 5 or 6 minutes., ,0,0,0,1,1,1,0,0,5,5,5,5,5,4,5,5,5,4,5,5,3,4,4,5,4,5,4,5,100,100,100,75,100,75,100,75,100,100,100,100,100,100,100,50,75,100,75,75
3,7,57.5,65,50,-4,2,2,1,2,2,2,1,1,37.5,87.5,-20,-.385668682931359,.914346410000911,-1.09245587969728,-.414490342008166,-.0938123333754343,-.59478422558663,-.352634775688068,2,1,.165946617452742,-.965557580273626,.151732693919709,20,1,1,2,5/17/2016,5/17/2016,1,677085,1,9,29,20,2,1,8,1,27,1,3,3,3,4,3,3,3,2,2,3,3,2,3,4,2,4,4,3,4,4,4 minutes, ,0,1,1,0,0,1,0,0,3,3,3,2,3,3,3,4,4,3,3,4,3,4,2,4,4,3,4,4,50,50,50,50,50,50,50,25,50,75,50,25,75,75,75,50,75,75,75,75
3,7,58.75,60,57.5,-4,2,2,1,2,2,2,1,1,37.5,87.5,-21.25,-.385668682931359,.914346410000911,-1.09245587969728,-.351191056689837,-.358156068310142,-.293180278683558,-.352634775688068,1,2,-.540291312636833,-.0993956332634614,-.494013422064168,19,1,1,2,5/17/2016,5/17/2016,1,55649,1,8,30,20,2,1,8,3,27,1,4,3,4,5,1,2,3,1,3,2,1,2,4,2,5,4,3,3,5,2,10 mins, ,0,0,1,0,0,1,1,0,2,3,4,1,5,2,3,5,3,2,5,4,4,2,5,4,3,3,5,2,25,75,100,25,50,25,100,100,50,25,50,0,100,50,75,75,25,75,50,100
3,7,48.75,90,7.5,-4,2,2,1,2,2,2,1,1,37.5,87.5,-11.25,-.385668682931359,.914346410000911,-1.09245587969728,-.857585339236471,1.22790634129811,-2.30387325803737,-.352634775688068,1,2,-.540291312636833,-.0993956332634614,-.494013422064168,57,1,1,2,5/17/2016,5/17/2016,1,107311,1,9,1,10,3,1,8,3,9,1,4,2,1,1,5,1,5,2,1,1,5,1,3,5,1,5,5,3,5,1,12 minutes, ,0,0,0,1,0,1,1,0,2,4,1,5,1,1,1,4,5,1,1,5,3,5,1,5,5,3,5,1,25,0,0,0,0,0,0,0,50,0,75,100,75,100,100,50,100,100,100,100
3,7,73.75,72.5,75,-4,2,2,1,2,2,2,1,2,37.5,87.5,-36.25,-.385668682931359,.914346410000911,-1.09245587969728,.408400367130115,.302703269026628,.410562264090278,-.352634775688068,1,2,-.540291312636833,-.0993956332634614,-.494013422064168,28,1,1,2,5/17/2016,5/17/2016,1,853149,1,9,29,10,2,2,8,1,27,1,2,2,4,2,2,4,2,2,2,4,2,2,3,4,4,4,4,2,4,4,5 minutes, ,0,1,0,0,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,50,75,75,75,75
3,7,87.5,85,90,-4,2,2,1,2,2,2,1,2,37.5,87.5,-50,-.385668682931359,.914346410000911,-1.09245587969728,1.10469250563174,.963562606363398,1.01377015789642,-.352634775688068,2,1,.165946617452742,-.965557580273626,.151732693919709,36,1,1,2,5/17/2016,5/17/2016,1,945696,1,4.5,30,20,3,1,7,3,27,1,2,2,5,1,1,5,1,1,2,5,2,2,5,5,5,4,4,2,4,4,5 minutes,N/A,0,0,1,1,0,0,1,0,4,4,5,5,5,5,5,5,4,5,4,4,5,5,5,4,4,4,4,4,75,100,100,100,100,100,75,100,75,75,75,100,100,75,75,100,100,75,75,75
3,7,85.5263157894737,85,86.1111111111111,-4,2,2,1,2,2,2,1,2,37.5,87.5,-48.0263157894737,-.385668682931359,.914346410000911,-1.09245587969728,1.00474626565543,.963562606363398,.857382926168904,-.352634775688068,1,2,-.540291312636833,-.0993956332634614,-.494013422064168,26,2,1,2,5/17/2016,5/17/2016,1,199791,1,4,1,10,2,1,8,3,27,1,2,2,5,1,2,4,2,1,2,5,2,2,3,5,5,4,5, ,5,5,8 mins,no issues,1,0,0,0,0,1,1,0,4,4,5,5,4,4,4,5,4,5,4,4,3,5,5,4,5, ,5,5,75,100,75,75,75,100,75,100, ,100,75,100,100,75,75,50,100,75,100,100
3,7,70,62.5,77.5,-4,2,2,1,2,2,2,1,2,37.5,87.5,-32.5,-.385668682931359,.914346410000911,-1.09245587969728,.218502511175127,-.225984200842788,.511096913057969,-.352634775688068,1,2,-.540291312636833,-.0993956332634614,-.494013422064168,26,1,1,2,5/17/2016,5/17/2016,1,862846,1,4,30,10,2,1,8,3,27,1,1,2,5,5,1,5,1,5,4,5,4,1,5,5,3,5,5,4,2,4,10 minutes had to answer the door during it,no,1,0,0,0,0,1,1,0,5,4,5,1,5,5,5,1,2,5,2,5,5,5,3,5,5,2,2,4,100,100,100,100,100,100,25,50,25,75,75,0,0,25,100,100,100,100,100,25
3,7,88.75,87.5,90,-4,2,2,1,2,2,2,1,2,37.5,87.5,-51.25,-.385668682931359,.914346410000911,-1.09245587969728,1.16799179095007,1.09573447383075,1.01377015789642,-.352634775688068,0,3,-1.24652924272641,.766766313746703,-1.13975953804805,35,2,1,2,5/17/2016,5/17/2016,1,293418,1,6,31,30,2,2,8,3,27,1,1,1,5,2,1,4,1,2,1,4,3,1,5,4,5,5,4,1,4,5,8 minutes,no,0,0,0,0,1,1,1,0,5,5,5,4,5,4,5,4,5,4,3,5,5,4,5,5,4,5,4,5,100,100,100,75,100,75,50,100,100,100,100,75,75,100,100,100,75,100,75,75
3,7,97.5,95,100,-4,2,2,1,2,2,2,1,2,37.5,87.5,-60,-.385668682931359,.914346410000911,-1.09245587969728,1.61108678817837,1.49225007623281,1.41590875376719,-.352634775688068,0,3,-1.24652924272641,.766766313746703,-1.13975953804805,36,1,1,2,5/17/2016,5/17/2016,1,958439,1,9,30,80,2,2,8,3,27,1,1,1,5,1,1,5,1,1,1,5,1,2,4,5,5,5,5,1,5,5,4 minutes, ,0,0,0,0,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,75,100,100,100,100
3,7,72.5,70,75,-4,2,2,1,2,2,2,1,2,37.5,87.5,-35,-.385668682931359,.914346410000911,-1.09245587969728,.345101081811786,.170531401559274,.410562264090278,-.352634775688068,1,2,-.540291312636833,-.0993956332634614,-.494013422064168,41,2,1,2,5/17/2016,5/17/2016,1,681106,1,4,30,10,2,2,8,1,9,1,2,2,4,2,2,4,2,2,2,3,2,2,3,3,4,4,4,2,4,5,15 minutes,no comments,1,0,0,0,1,1,0,0,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,5,75,75,75,75,75,50,75,75,75,100,75,75,75,75,75,50,50,75,75,75
3,8,85,87.5,82.5,-5,2,2,1,2,2,2,1,2,37.5,100,-47.5,-.385668682931359,1.5646216546586,-1.58157817128901,.978093934995079,1.09573447383075,.712166210993351,-.603425572838065,2,1,.165946617452742,-.965557580273626,.259643671183907,43,1,1,2,5/17/2016,5/17/2016,1,382207,1,4,15,10,3,1,8,2,27,1,1,1,5,1,2,4,2,1,1,4,2,2,3,4,5,5,5,2,4,4,5 minutes,no,1,0,0,1,0,1,0,0,5,5,5,5,4,4,4,5,5,4,4,4,3,4,5,5,5,4,4,4,100,100,75,75,75,75,75,100,75,75,100,100,100,100,75,50,75,100,100,75
3,8,72.5,75,70,-5,2,2,1,2,2,2,1,2,37.5,100,-35,-.385668682931359,1.5646216546586,-1.58157817128901,.345101081811786,.434875136493982,.209492966154896,-.603425572838065,2,1,.165946617452742,-.965557580273626,.259643671183907,45,1,1,2,5/17/2016,5/17/2016,1,24095,1,4,28,10,3,1,8,1,3,1,2,2,4,2,2,4,2,2,2,3,3,2,4,4,4,4,4,2,4,4,5 minutes, ,1,0,0,1,0,1,0,0,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,75,75,75,75,75,50,50,75,75,75,75,75,75,75,75,75,75,75,75,75
3,2,12.5,20,5,1,4, ,1,2,2,1,2,1,37.5,25,25,-.385668682931359,-2.33702981328752,1.3531555782614,-2.69326461346802,-2.47290594778781,-2.40440790700507,.901319210061918,1,2,-.540291312636833,-.0993956332634614,1.26267690549253,29,1,1,2,5/17/2016,5/17/2016,1,237253,1,3,30,10,3,1,8,3,18,1,5,5,1,5,5,1,5,5,5,1,5,5,2,2,1,2,4,3,3,1,8, ,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,4,3,3,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,25,25,25,75,50
3,2,23.6842105263158,30.5555555555556,17.5,1,4, ,1,2,2,1,2,1,37.5,25,13.8157894736842,-.385668682931359,-2.33702981328752,1.3531555782614,-2.1269025869356,-1.91484695181453,-1.90173466216661,.901319210061918,0,3,-1.24652924272641,.766766313746703,2.91317600338634,31,2,1,2,5/17/2016,5/17/2016,1,403706,1,12,15,60,1,2,8,3,9,1,5, ,1,4,4,2,5,4,4,1,5,4,2,2,2,4,2,2,2,2,5, ,0,0,0,0,1,1,1,0,1, ,1,2,2,2,1,2,2,1,1,2,2,2,2,4,2,4,2,2,0,0,25,25,0,0,0,25,75,25, ,25,25,25,25,25,25,75,25,25
4,4,65,57.5,72.5,0,3,3,2,2,2,1,2,1,50,50,-15,.0804462283415117,-1.03647932397215,.864033286669664,-.0346946300981901,-.490327935777497,.310027615122587,-.0833808523675191,1,3,-.540291312636833,.766766313746703,.56000077446985,34,2,1,2,5/17/2016,5/17/2016,1,152146,1,4,30,10,2,2,8,3,27,1,2,3,4,2,1,4,3,2,2,4,3,4,4,4,4,4,2,3,2,5,5 minutes,Thanks!,1,0,0,0,1,1,1,0,4,3,4,4,5,4,3,4,4,4,3,2,4,4,4,4,2,3,2,5,75,75,100,75,50,75,50,75,50,100,50,75,75,75,25,75,75,75,25,25
4,4,52.5,65,40,0,3,3,2,2,2,1,2,1,50,50,-2.5,.0804462283415117,-1.03647932397215,.864033286669664,-.667687483281483,-.0938123333754343,-.996922821457394,-.0833808523675191,1,3,-.540291312636833,.766766313746703,.56000077446985,58,2,1,2,5/17/2016,5/17/2016,1,454644,1,6,30,20,2,2,8,3,3,1,2,2,3,3,4,2,4,3,2,2,2,2,2,4,3,4,4,4,4,2,7 min,no,0,0,1,0,1,1,1,0,4,4,3,3,2,2,2,3,4,2,4,4,2,4,3,4,4,2,4,2,75,50,25,25,25,25,75,50,25,25,75,50,50,75,75,25,75,75,75,75
4,4,72.5,77.5,67.5,0,3,3,2,2,2,1,2,2,50,50,-22.5,.0804462283415117,-1.03647932397215,.864033286669664,.345101081811786,.567047003961336,.108958317187206,-.0833808523675191,1,3,-.540291312636833,.766766313746703,.56000077446985,23,1,1,2,5/17/2016,5/17/2016,1,863925,1,3,30,10,3,2,8,3,27,1,2,2,4,2,2,4,3,2,2,3,3,2,4,4,4,4,4,2,5,4,5 minutes, ,0,0,0,1,1,1,1,0,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,5,4,75,75,75,75,50,50,50,75,75,75,75,75,75,75,75,75,75,75,75,100
4,4,75,75,75,0,3,3,2,2,2,1,2,2,50,50,-25,.0804462283415117,-1.03647932397215,.864033286669664,.471699652448444,.434875136493982,.410562264090278,-.0833808523675191,2,2,.165946617452742,-.0993956332634614,-.172000237872883,37,2,1,2,5/17/2016,5/17/2016,1,505817,1,4,30,10,3,2,0,3,9,1,2,2,4,2,2,4,2,2,2,4,2,2,4,4,4,4,4,2,4,4,4 minutes,none,1,0,0,1,1,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
4,5,33.75,47.5,20,-1,3,3,2,2,2,1,2,1,50,62.5,16.25,.0804462283415117,-.386204079314462,.374910995077929,-1.61717676305642,-1.01901540564691,-1.80120001319892,-.0310686615509545,1,3,-.540291312636833,.766766313746703,.20866270895851,54,2,1,2,5/17/2016,5/17/2016,1,280737,1,4,1,30,2,2,8,1,0,1,4,4,3,5,5,1,5,1,4,1,5,5,3,4,3,5,3,5,3,4,7 minutes, ,1,0,0,0,1,1,0,1,2,2,3,1,1,1,1,5,2,1,1,1,3,4,3,5,3,1,3,4,25,50,0,0,0,0,0,50,0,75,25,0,100,25,0,50,75,100,50,50
4,5,66.25,50,82.5,-1,3,3,2,2,2,1,2,1,50,62.5,-16.25,.0804462283415117,-.386204079314462,.374910995077929,.0286046552201392,-.886843538179559,.712166210993351,-.0310686615509545,1,3,-.540291312636833,.766766313746703,.20866270895851,24,1,1,2,5/17/2016,5/17/2016,1,579562,1,4,30,0,2,2,8,3,27,1,2,2,5,2,2,4,2,2,2,4,2,4,4,1,4,3,2,1,2,5,4 minutes,no,1,0,0,0,1,1,1,0,4,4,5,4,4,4,4,4,4,4,4,2,4,1,4,3,2,5,2,5,75,100,75,75,75,75,75,75,100,100,75,75,75,75,25,75,0,50,25,25
4,5,58.75,62.5,55,-1,3,3,2,2,2,1,2,1,50,62.5,-8.75,.0804462283415117,-.386204079314462,.374910995077929,-.351191056689837,-.225984200842788,-.393714927651249,-.0310686615509545,1,3,-.540291312636833,.766766313746703,.20866270895851,28,2,1,2,5/17/2016,5/17/2016,1,397106,1,3,30,10,3,2,8,3,27,1,3,3,4,3,3,3,2,3,2,3,2,2,2,4,3,4,4,4,4,3,5 mins,no,0,0,0,1,1,1,1,0,3,3,4,3,3,3,4,3,4,3,4,4,2,4,3,4,4,2,4,3,50,75,50,50,75,50,75,50,25,50,50,50,50,75,75,25,75,75,75,75
4,5,80,72.5,87.5,-1,3,3,2,2,2,1,2,2,50,62.5,-30,.0804462283415117,-.386204079314462,.374910995077929,.724896793721762,.302703269026628,.913235508928732,-.0310686615509545,2,2,.165946617452742,-.0993956332634614,-.0640892606086856,39,1,1,2,5/17/2016,5/17/2016,1,650933,1,4,31,10,3,2,8,1,27,1,1,3,4,2,1,3,1,2,1,4,2,1,3,3,5,4,4,1,4,5,10 minutes,"Interesting survey, no technical issues.",1,0,0,1,1,1,0,0,5,3,4,4,5,3,5,4,5,4,4,5,3,3,5,4,4,5,4,5,100,75,100,50,100,75,75,100,100,100,50,75,75,100,100,50,50,75,75,75
4,5,76.25,75,77.5,-1,3,3,2,2,2,1,2,2,50,62.5,-26.25,.0804462283415117,-.386204079314462,.374910995077929,.534998937766774,.434875136493982,.511096913057969,-.0310686615509545,2,2,.165946617452742,-.0993956332634614,-.0640892606086856,18,1,1,2,5/17/2016,5/17/2016,1,510007,1,4,15,0,3,1,8,3,27,1,2,2,4,2,2,4,2,2,2,4,2,2,4,4,4,4,4,2,4,5,7 minutes,Thanks.,1,0,0,1,0,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,75,75,75,75,75,75,75,75,75,100,75,75,75,75,75,75,75,75,75,75
4,5,95,90,100,-1,3,3,2,2,2,1,2,2,50,62.5,-45,.0804462283415117,-.386204079314462,.374910995077929,1.48448821754171,1.22790634129811,1.41590875376719,-.0310686615509545,4,0,1.57842247763189,-1.83171952728379,-.609593199743078,36,1,1,2,5/17/2016,5/17/2016,1,138915,1,4,29,20,3,1,7,1,9,1,1,2,5,1,1,5,1,1,1,5,1,1,3,5,5,5,5,1,4,5,3 minutes,I found the task to be interesting and would enjoy knowing if I was correct in any of my answers. Thank you and good luck with your research.,1,1,1,1,0,0,0,0,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,100,100,100,100,100,100,100,100,100,100,75,100,100,100,100,50,100,100,100,75
4,6,58.75,50,67.5,-2,3,3,2,2,2,2,1,1,50,75,-8.75,.0804462283415117,.264071165343224,-.114211296513806,-.351191056689837,-.886843538179559,.108958317187206,.0212435292656101,2,2,.165946617452742,-.0993956332634614,.0438217166555119,34,2,1,2,5/17/2016,5/17/2016,1,531242,1,6,30,20,3,1,8,3,27,1,3,4,4,3,2,3,2,3,4,3,2,3,2,4,4,3,4,2,4,4,15, ,0,0,1,1,0,1,1,0,3,2,4,3,4,3,4,3,2,3,4,3,2,4,4,3,4,4,4,4,50,75,75,50,75,50,75,75,75,75,25,50,50,25,50,25,75,50,75,75
4,6,57.5,62.5,52.5,-2,3,3,2,2,2,2,1,1,50,75,-7.5,.0804462283415117,.264071165343224,-.114211296513806,-.414490342008166,-.225984200842788,-.494249576618939,.0212435292656101,1,3,-.540291312636833,.766766313746703,-.142675356552829,33,1,1,2,5/17/2016,5/17/2016,1,2385,1,4,1,0,2,2,8,3,3,1,2,2,3,4,3,3,3,3,3,3,4,2,4,3,3,4,4,3,4,4,5,na,1,0,0,0,1,1,1,0,4,4,3,2,3,3,3,3,3,3,2,4,4,3,3,4,4,3,4,4,75,50,50,50,50,50,25,50,50,75,75,25,50,50,75,75,50,75,75,75
4,6,38.75,40,37.5,-2,3,3,2,2,2,2,1,1,50,75,11.25,.0804462283415117,.264071165343224,-.114211296513806,-1.36397962178311,-1.41553100804898,-1.09745747042508,.0212435292656101,1,3,-.540291312636833,.766766313746703,-.142675356552829,25,2,1,2,5/17/2016,5/17/2016,1,995957,1,9,28,20,2,2,8,3,3,1,4,5,2,4,4,1,5,3,5,2,5,5,2,5,5,2,5,1,4,4,45 minutes,no,0,0,1,0,1,1,1,0,2,1,2,2,2,1,1,3,1,2,1,1,2,5,5,2,5,5,4,4,25,25,25,0,0,25,0,100,100,75,0,25,50,0,0,25,100,25,100,75
4,6,71.25,67.5,75,-2,3,3,2,2,2,2,1,2,50,75,-21.25,.0804462283415117,.264071165343224,-.114211296513806,.281801796493456,.0383595340919197,.410562264090278,.0212435292656101,1,3,-.540291312636833,.766766313746703,-.142675356552829,29,1,1,2,5/17/2016,5/17/2016,1,969752,1,3,30,10,3,2,8,3,1,1,2,2,5,2,2,5,5,4,2,5,2,2,4,2,4,5,4,3,4,5,five minutes,"It was enjoyable, Thank you!",0,0,0,1,1,1,1,0,4,4,5,4,4,5,1,2,4,5,4,4,4,2,4,5,4,3,4,5,75,100,75,100,0,100,75,75,50,100,75,75,25,75,75,75,25,100,75,75
4,6,76.25,75,77.5,-2,3,3,2,2,2,2,1,2,50,75,-26.25,.0804462283415117,.264071165343224,-.114211296513806,.534998937766774,.434875136493982,.511096913057969,.0212435292656101,3,1,.872184547542318,-.965557580273626,.230318789863853,39,2,1,2,5/17/2016,5/17/2016,1,49174,1,9,29,20,3,1,8,1,27,1,2,2,4,2,2,4,2,2,2,4,2,2,4,4,4,4,4,1,4,4,10 minutes,No.,0,1,1,1,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,75,75,75,75,75,75,75,75,100,75,75,75,75,75,75,75,75,75,75,75
4,6,73.75,80,67.5,-2,3,3,2,2,2,2,1,2,50,75,-23.75,.0804462283415117,.264071165343224,-.114211296513806,.408400367130115,.69921887142869,.108958317187206,.0212435292656101,2,2,.165946617452742,-.0993956332634614,.0438217166555119,26,2,1,2,5/17/2016,5/17/2016,1,254722,1,9,31,20,3,1,8,3,27,1,1,2,4,1,2,4,5,2,1,4,4,1,3,4,4,4,4,1,4,4,7 minutes roughly,I enjoyed doing this study very much and I hope I helped!,0,0,1,1,0,1,1,0,5,4,4,5,4,4,1,4,5,4,2,5,3,4,4,4,4,5,4,4,100,75,75,75,0,75,25,75,100,75,75,100,75,100,100,50,75,75,75,75
